,total,url,exchangeId,instrumentType,symbolTicker,symbolExchangeTicker,normalizedTicker,symbolEsignalTicker,instrumentName,micCode
2422,6717,https://www.nyse.com/quote/XNYS:GPN,558,COMMON_STOCK,GPN,GPN,GPN,GPN,GLOBAL PAYMENTS INC,XNYS
2423,6717,https://www.nyse.com/quote/XNYS:GPOR,558,COMMON_STOCK,GPOR,GPOR,GPOR,GPOR,GULFPORT ENERGY CORP,XNYS
2424,6717,https://www.nyse.com/quote/XNGS:GPRE,564,COMMON_STOCK,GPRE,GPRE,GPRE,GPRE,GREEN PLAINS INC,XNGS
2425,6717,https://www.nyse.com/quote/XNYS:GPRK,558,COMMON_STOCK,GPRK,GPRK,GPRK,GPRK,GEOPARK LIMITED,XNYS
2426,6717,https://www.nyse.com/quote/XNGS:GPRO,564,COMMON_STOCK,GPRO,GPRO,GPRO,GPRO,GOPRO INC.,XNGS
2427,6717,https://www.nyse.com/quote/XASE:GPUS,545,COMMON_STOCK,GPUS,GPUS,GPUS,GPUS,HYPERSCALE DATA INC,XASE
2428,6717,https://www.nyse.com/quote/XASE:GPUSpD,545,PREFERRED_STOCK,GPUS-D,GPUSpD,GPUSpD,GPUS/PD,HYPERSCALE DATA INC 13.00%CUM RED PER PREF STK SER D USD25,XASE
2429,6717,https://www.nyse.com/quote/XNGS:GRAB,564,COMMON_STOCK,GRAB,GRAB,GRAB,GRAB,GRAB HLDGS LTD,XNGS
2430,6717,https://www.nyse.com/quote/XASE:GRAF.U,545,UNIT,GRAF.UN,GRAF.U,GRAF.U,GRAF.U,GRAF GLOBAL CORP UNIT 1 ORD SHS CL A & 1/2 WT EXP,XASE
2431,6717,https://www.nyse.com/quote/XNGS:GRAL,564,COMMON_STOCK,GRAL,GRAL,GRAL,GRAL,GRAIL INC,XNGS
2432,6717,https://www.nyse.com/quote/XNYS:GRBK,558,COMMON_STOCK,GRBK,GRBK,GRBK,GRBK,GREEN BRICK PARTNERS INC,XNYS
2433,6717,https://www.nyse.com/quote/XNYS:GRBKpA,558,PREFERRED_STOCK,GRBK-A,GRBKpA,GRBKpA,GRBK/PA,GREEN BRICK PARTNERS INC 5.75 DEP SHS EA REP 1/1000 SER A CUM PFD,XNYS
2434,6717,https://www.nyse.com/quote/XNYS:GRC,558,COMMON_STOCK,GRC,GRC,GRC,GRC,GORMAN RUPP COMPANY,XNYS
2435,6717,https://www.nyse.com/quote/XNCM:GRCE,564,COMMON_STOCK,GRCE,GRCE,GRCE,GRCE,GRACE THERAPEUTICS INC,XNCM
2436,6717,https://www.nyse.com/quote/XNYS:GRDN,558,COMMON_STOCK,GRDN,GRDN,GRDN,GRDN,GUARDIAN PHARMACY SERVICES INC,XNYS
2437,6717,https://www.nyse.com/quote/XNGS:GREE,564,COMMON_STOCK,GREE,GREE,GREE,GREE,GREENIDGE GENERATION HLDGS INC,XNGS
2438,6717,https://www.nyse.com/quote/XNGS:GREEL,564,PREFERRED_STOCK,GREEL,GREEL,GREEL,GREEL,GREENIDGE GENERATION HLDGS INC 8.50% SENIOR NOTES 31/10/2026,XNGS
2439,6717,https://www.nyse.com/quote/XNGS:GRFS,564,DEPOSITORY_RECEIPT,GRFS,GRFS,GRFS,GRFS,GRIFOLS SA SPON ADR EA REPR 1 ORD EUR0.10,XNGS
2440,6717,https://www.nyse.com/quote/XASE:GRFX,545,DEPOSITORY_RECEIPT,GRFX,GRFX,GRFX,GRFX,GRAPHEX GROUP LTD SPON ADS EACH REP 20 ORD SHS,XASE
2441,6717,https://www.nyse.com/quote/XNCM:GRI,564,COMMON_STOCK,GRI,GRI,GRI,GRI,GRI BIO INC,XNCM
2442,6717,https://www.nyse.com/quote/XNYS:GRMN,558,COMMON_STOCK,GRMN,GRMN,GRMN,GRMN,GARMIN LTD,XNYS
2443,6717,https://www.nyse.com/quote/ARCX:GRN,545,EXCHANGE_TRADED_NOTE,GRN,GRN,GRN,GRN,BARCLAYS BANK PLC TRACKER ZERT 08/09/49,ARCX
2444,6717,https://www.nyse.com/quote/XNYS:GRND,558,COMMON_STOCK,GRND,GRND,GRND,GRND,GRINDR INC,XNYS
2445,6717,https://www.nyse.com/quote/XNCM:GRNQ,564,COMMON_STOCK,GRNQ,GRNQ,GRNQ,GRNQ,GREENPRO CAPITAL CORP,XNCM
2446,6717,https://www.nyse.com/quote/XNYS:GRNT,558,COMMON_STOCK,GRNT,GRNT,GRNT,GRNT,GRANITE RIDGE RESOURCES INC,XNYS
2447,6717,https://www.nyse.com/quote/XASE:GRO,545,COMMON_STOCK,GRO,GRO,GRO,GRO,BRAZIL POTASH CORP,XASE
2448,6717,https://www.nyse.com/quote/XNCM:GROW,564,COMMON_STOCK,GROW,GROW,GROW,GROW,US GLOBAL INVESTORS INC,XNCM
2449,6717,https://www.nyse.com/quote/XASE:GROY,545,COMMON_STOCK,GROY,GROY,GROY,GROY,GOLD ROYALTY CORP,XASE
2450,6717,https://www.nyse.com/quote/XNYS:GRP.U,558,UNIT,GRP.UN,GRP.U,GRP.U,GRP.U,GRANITE REAL ESTATE INVESTMENT TR UNITS,XNYS
2451,6717,https://www.nyse.com/quote/XNGS:GRPN,564,COMMON_STOCK,GRPN,GRPN,GRPN,GRPN,GROUPON INC,XNGS
2452,6717,https://www.nyse.com/quote/XNCM:GRRR,564,COMMON_STOCK,GRRR,GRRR,GRRR,GRRR,GORILLA TECHNOLOGY GROUP INC,XNCM
2453,6717,https://www.nyse.com/quote/XNMS:GRVY,564,DEPOSITORY_RECEIPT,GRVY,GRVY,GRVY,GRVY,GRAVITY CO LTD SPON ADS EA REP 1 ORD,XNMS
2454,6717,https://www.nyse.com/quote/XNCM:GRWG,564,COMMON_STOCK,GRWG,GRWG,GRWG,GRWG,GROWGENERATION CORP,XNCM
2455,6717,https://www.nyse.com/quote/XNYS:GRX,558,CLOSED_END_FUND,GRX,GRX,GRX,GRX,GABELLI HEALTHCARE & WELLNESS TR,XNYS
2456,6717,https://www.nyse.com/quote/XNCM:GRYP,564,COMMON_STOCK,GRYP,GRYP,GRYP,GRYP,GRYPHON DIGITAL MINING INC,XNCM
2457,6717,https://www.nyse.com/quote/XNGS:GSAT,564,COMMON_STOCK,GSAT,GSAT,GSAT,GSAT,GLOBALSTAR INC,XNGS
2458,6717,https://www.nyse.com/quote/XNGS:GSBC,564,COMMON_STOCK,GSBC,GSBC,GSBC,GSBC,GREAT SOUTHERN BANCORPORATION INC,XNGS
2459,6717,https://www.nyse.com/quote/XNYS:GSBD,558,COMMON_STOCK,GSBD,GSBD,GSBD,GSBD,GOLDMAN SACHS BDC INC,XNYS
2460,6717,https://www.nyse.com/quote/XNGS:GSHD,564,COMMON_STOCK,GSHD,GSHD,GSHD,GSHD,GOOSEHEAD INS INC,XNGS
2461,6717,https://www.nyse.com/quote/XNGS:GSIT,564,COMMON_STOCK,GSIT,GSIT,GSIT,GSIT,GSI TECHNOLOGY INC,XNGS
2462,6717,https://www.nyse.com/quote/XNCM:GSIW,564,COMMON_STOCK,GSIW,GSIW,GSIW,GSIW,GARDEN STAGE LIMITED,XNCM
2463,6717,https://www.nyse.com/quote/XNYS:GSK,558,DEPOSITORY_RECEIPT,GSK,GSK,GSK,GSK,GSK PLC SPON ADS EACH REP 2 ORD SHS,XNYS
2464,6717,https://www.nyse.com/quote/XNYS:GSL,558,COMMON_STOCK,GSL,GSL,GSL,GSL,GLOBAL SHIP LEASE INC,XNYS
2465,6717,https://www.nyse.com/quote/XNYS:GSLpB,558,PREFERRED_STOCK,GSL-B,GSLpB,GSLpB,GSL/PB,GLOBAL SHIP LEASE INC 8.75% DEP SHS REP 1/100 PERP PFD SER B,XNYS
2466,6717,https://www.nyse.com/quote/XNMS:GSRT,564,COMMON_STOCK,GSRT,GSRT,GSRT,GSRT,GSR III ACQUISITION CORP,XNMS
2467,6717,https://www.nyse.com/quote/XNMS:GSRTU,564,UNIT,GSRTU,GSRTU,GSRTU,GSRTU,GSR III ACQUISITION CORP UNIT 1 CL A & 1/7 RT,XNMS
2468,6717,https://www.nyse.com/quote/XNCM:GSUN,564,COMMON_STOCK,GSUN,GSUN,GSUN,GSUN,GOLDEN SUN HEALTH TECHNOLOGY GROUP,XNCM
2469,6717,https://www.nyse.com/quote/XNYS:GSpA,558,PREFERRED_STOCK,GS-A,GSpA,GSpA,GS/PA,GOLDMAN SACHS GROUP INC DEP SHR REP 1/1000TH PFD SER A,XNYS
2470,6717,https://www.nyse.com/quote/XNYS:GSpC,558,PREFERRED_STOCK,GS-C,GSpC,GSpC,GS/PC,GOLDMAN SACHS GROUP INC DEP SHS REPSTG 1/1000TH PRF SER C,XNYS
2471,6717,https://www.nyse.com/quote/XNYS:GSpD,558,PREFERRED_STOCK,GS-D,GSpD,GSpD,GS/PD,GOLDMAN SACHS GROUP INC DEP REP 1/1000TH PRF D,XNYS
2472,6717,https://www.nyse.com/quote/XNGS:GT,564,COMMON_STOCK,GT,GT,GT,GT,GOODYEAR TIRE & RUBBER CO,XNGS
2473,6717,https://www.nyse.com/quote/XNCM:GTBP,564,COMMON_STOCK,GTBP,GTBP,GTBP,GTBP,GT BIOPHARMA INC,XNCM
2474,6717,https://www.nyse.com/quote/XASE:GTE,545,COMMON_STOCK,GTE,GTE,GTE,GTE,GRAN TIERRA ENERGY INC,XASE
2475,6717,https://www.nyse.com/quote/XNYS:GTES,558,COMMON_STOCK,GTES,GTES,GTES,GTES,GATES INDUSTRIAL CORPORATION PLC,XNYS
2476,6717,https://www.nyse.com/quote/XNMS:GTI,564,COMMON_STOCK,GTI,GTI,GTI,GTI,GRAPHJET TECHNOLOGY,XNMS
2477,6717,https://www.nyse.com/quote/XNCM:GTIM,564,COMMON_STOCK,GTIM,GTIM,GTIM,GTIM,GOOD TIMES RESTAURANTS INC,XNCM
2478,6717,https://www.nyse.com/quote/XNGS:GTLB,564,COMMON_STOCK,GTLB,GTLB,GTLB,GTLB,GITLAB INC,XNGS
2479,6717,https://www.nyse.com/quote/XNYS:GTLS,558,COMMON_STOCK,GTLS,GTLS,GTLS,GTLS,CHART INDUSTRIES INC,XNYS
2480,6717,https://www.nyse.com/quote/XNYS:GTLSpB,558,PREFERRED_STOCK,GTLS-B,GTLSpB,GTLSpB,GTLS/PB,CHART INDUSTRIES INC DEPOSITARY SHS REPSTG 1/20TH PFD CONV SE,XNYS
2481,6717,https://www.nyse.com/quote/XNYS:GTN,558,COMMON_STOCK,GTN,GTN,GTN,GTN,GRAY MEDIA INC,XNYS
2482,6717,https://www.nyse.com/quote/XNYS:GTN.A,558,COMMON_STOCK,GTN.A,GTN.A,GTN.A,GTN.A,GRAY MEDIA INC,XNYS
2483,6717,https://www.nyse.com/quote/XNGS:GTX,564,COMMON_STOCK,GTX,GTX,GTX,GTX,GARRETT MOTION INC,XNGS
2484,6717,https://www.nyse.com/quote/XNYS:GUG,558,CLOSED_END_FUND,GUG,GUG,GUG,GUG,GUGGENHEIM ACTIVE ALLOCATION FUND,XNYS
2485,6717,https://www.nyse.com/quote/XNGS:GURE,564,COMMON_STOCK,GURE,GURE,GURE,GURE,GULF RESOURCES INC,XNGS
2486,6717,https://www.nyse.com/quote/XNYS:GUT,558,CLOSED_END_FUND,GUT,GUT,GUT,GUT,GABELLI UTILITY TRUST,XNYS
2487,6717,https://www.nyse.com/quote/XNMS:GUTS,564,COMMON_STOCK,GUTS,GUTS,GUTS,GUTS,FRACTYL HEALTH INC,XNMS
2488,6717,https://www.nyse.com/quote/XNYS:GUTpC,558,PREFERRED_STOCK,GUT-C,GUTpC,GUTpC,GUT/PC,GABELLI UTILITY TRUST PFD CUM SER C USD25,XNYS
2489,6717,https://www.nyse.com/quote/XNCM:GV,564,COMMON_STOCK,GV,GV,GV,GV,VISIONARY HOLDINGS INC,XNCM
2490,6717,https://www.nyse.com/quote/XNYS:GVA,558,COMMON_STOCK,GVA,GVA,GVA,GVA,GRANITE CONSTRUCTION,XNYS
2491,6717,https://www.nyse.com/quote/XNCM:GVH,564,COMMON_STOCK,GVH,GVH,GVH,GVH,GLOBAVEND HOLDINGS LTD,XNCM
2492,6717,https://www.nyse.com/quote/XNCM:GWAV,564,COMMON_STOCK,GWAV,GWAV,GWAV,GWAV,GREENWAVE TECHNOLOGY SOLUTIONS INC,XNCM
2493,6717,https://www.nyse.com/quote/XNYS:GWRE,558,COMMON_STOCK,GWRE,GWRE,GWRE,GWRE,GUIDEWIRE SOFTWARE INC,XNYS
2494,6717,https://www.nyse.com/quote/XNMS:GWRS,564,COMMON_STOCK,GWRS,GWRS,GWRS,GWRS,GLOBAL WATER RESOURCES INC,XNMS
2495,6717,https://www.nyse.com/quote/XNYS:GWW,558,COMMON_STOCK,GWW,GWW,GWW,GWW,GRAINGER W W INC,XNYS
2496,6717,https://www.nyse.com/quote/XNCM:GXAI,564,COMMON_STOCK,GXAI,GXAI,GXAI,GXAI,GAXOS.AI INC,XNCM
2497,6717,https://www.nyse.com/quote/XNYS:GXO,558,COMMON_STOCK,GXO,GXO,GXO,GXO,GXO LOGISTICS INCORPORATED,XNYS
2498,6717,https://www.nyse.com/quote/XNCM:GYRE,564,COMMON_STOCK,GYRE,GYRE,GYRE,GYRE,GYRE THERAPEUTICS INC,XNCM
2499,6717,https://www.nyse.com/quote/XNCM:GYRO,564,COMMON_STOCK,GYRO,GYRO,GYRO,GYRO,GYRODYNE LLC,XNCM
2500,6717,https://www.nyse.com/quote/XNYS:H,558,COMMON_STOCK,H,H,H,H,HYATT HOTELS CORP,XNYS
2501,6717,https://www.nyse.com/quote/XNYS:HAE,558,COMMON_STOCK,HAE,HAE,HAE,HAE,HAEMONETICS CORP,XNYS
2502,6717,https://www.nyse.com/quote/XNYS:HAFN,558,COMMON_STOCK,HAFN,HAFN,HAFN,HAFN,HAFNIA LIMITED,XNYS
2503,6717,https://www.nyse.com/quote/XNGS:HAIN,564,COMMON_STOCK,HAIN,HAIN,HAIN,HAIN,HAIN CELESTIAL GROUP INC,XNGS
2504,6717,https://www.nyse.com/quote/XNYS:HAL,558,COMMON_STOCK,HAL,HAL,HAL,HAL,HALLIBURTON CO,XNYS
2505,6717,https://www.nyse.com/quote/XNGS:HALO,564,COMMON_STOCK,HALO,HALO,HALO,HALO,HALOZYME THERAPEUTICS INC,XNGS
2506,6717,https://www.nyse.com/quote/XNCM:HAO,564,COMMON_STOCK,HAO,HAO,HAO,HAO,HAOXI HEALTH TECHNOLOGY LTD,XNCM
2507,6717,https://www.nyse.com/quote/XNGS:HAS,564,COMMON_STOCK,HAS,HAS,HAS,HAS,HASBRO INC,XNGS
2508,6717,https://www.nyse.com/quote/XNYS:HASI,558,COMMON_STOCK,HASI,HASI,HASI,HASI,HA SUSTAINABLE INFRSTRUCTUR CAP INC,XNYS
2509,6717,https://www.nyse.com/quote/XNYS:HAYW,558,COMMON_STOCK,HAYW,HAYW,HAYW,HAYW,HAYWARD HLDGS INC,XNYS
2510,6717,https://www.nyse.com/quote/XNGS:HBAN,564,COMMON_STOCK,HBAN,HBAN,HBAN,HBAN,HUNTINGTON BANCSHARES INC,XNGS
2511,6717,https://www.nyse.com/quote/XNGS:HBANM,564,PREFERRED_STOCK,HBANM,HBANM,HBANM,HBANM,HUNTINGTON BANCSHARES INC 5.7%DEP SHS RTG 1/1000TH NON CUM PERP I,XNGS
2512,6717,https://www.nyse.com/quote/XNGS:HBANP,564,PREFERRED_STOCK,HBANP,HBANP,HBANP,HBANP,HUNTINGTON BANCSHARES INC DEP SH REP 1/40TH PERP PFD SER H USD25.0,XNGS
2513,6717,https://www.nyse.com/quote/XNYS:HBB,558,COMMON_STOCK,HBB,HBB,HBB,HBB,HAMILTON BEACH BRANDS HLDG CO,XNYS
2514,6717,https://www.nyse.com/quote/XNGS:HBCP,564,COMMON_STOCK,HBCP,HBCP,HBCP,HBCP,HOME BANCORP INC,XNGS
2515,6717,https://www.nyse.com/quote/XNYS:HBI,558,COMMON_STOCK,HBI,HBI,HBI,HBI,HANESBRANDS INC,XNYS
2516,6717,https://www.nyse.com/quote/XNMS:HBIO,564,COMMON_STOCK,HBIO,HBIO,HBIO,HBIO,HARVARD BIOSCIENCE INC,XNMS
2517,6717,https://www.nyse.com/quote/XNYS:HBM,558,COMMON_STOCK,HBM,HBM,HBM,HBM,HUDBAY MINERALS INC,XNYS
2518,6717,https://www.nyse.com/quote/XNGS:HBNC,564,COMMON_STOCK,HBNC,HBNC,HBNC,HBNC,HORIZON BANCORP INC,XNGS
2519,6717,https://www.nyse.com/quote/XNGS:HBT,564,COMMON_STOCK,HBT,HBT,HBT,HBT,HBT FINANCIAL INC,XNGS
2520,6717,https://www.nyse.com/quote/XNCM:HCAI,564,COMMON_STOCK,HCAI,HCAI,HCAI,HCAI,HUACHEN AI PARKING MANAGEMENT TECHNOLOGY HOLDING CO LTD,XNCM
2521,6717,https://www.nyse.com/quote/XNGS:HCAT,564,COMMON_STOCK,HCAT,HCAT,HCAT,HCAT,HEALTH CATALYST INC,XNGS
2522,6717,https://www.nyse.com/quote/XNYS:HCC,558,COMMON_STOCK,HCC,HCC,HCC,HCC,WARRIOR MET COAL INC,XNYS
2523,6717,https://www.nyse.com/quote/XNYS:HCI,558,COMMON_STOCK,HCI,HCI,HCI,HCI,HCI GROUP INC,XNYS
2524,6717,https://www.nyse.com/quote/XNGS:HCKT,564,COMMON_STOCK,HCKT,HCKT,HCKT,HCKT,HACKETT GROUP INC,XNGS
2525,6717,https://www.nyse.com/quote/XNGS:HCM,564,DEPOSITORY_RECEIPT,HCM,HCM,HCM,HCM,HUTCHMED (CHINA) LIMITED SPON ADS EACH REPR 5 ORD SHS,XNGS
2526,6717,https://www.nyse.com/quote/XNGS:HCSG,564,COMMON_STOCK,HCSG,HCSG,HCSG,HCSG,HEALTHCARE SERVICES GROUP INC,XNGS
2527,6717,https://www.nyse.com/quote/XNCM:HCTI,564,COMMON_STOCK,HCTI,HCTI,HCTI,HCTI,HEALTHCARE TRIANGLE INC,XNCM
2528,6717,https://www.nyse.com/quote/XNMS:HCVI,564,COMMON_STOCK,HCVI,HCVI,HCVI,HCVI,HENNESSY CAP INVESTMENT CORP VI,XNMS
2529,6717,https://www.nyse.com/quote/XNMS:HCWB,564,COMMON_STOCK,HCWB,HCWB,HCWB,HCWB,HCW BIOLOGICS INC,XNMS
2530,6717,https://www.nyse.com/quote/XASE:HCWC,545,COMMON_STOCK,HCWC,HCWC,HCWC,HCWC,HEALTHY CHOICE WELLNESS CORP,XASE
2531,6717,https://www.nyse.com/quote/XNYS:HCXY,558,PREFERRED_STOCK,HCXY,HCXY,HCXY,HCXY,HERCULES CAPITAL INC 6.25% NOTES DUE 2033 USD25,XNYS
2532,6717,https://www.nyse.com/quote/XNYS:HD,558,COMMON_STOCK,HD,HD,HD,HD,HOME DEPOT INC,XNYS
2533,6717,https://www.nyse.com/quote/XNYS:HDB,558,DEPOSITORY_RECEIPT,HDB,HDB,HDB,HDB,HDFC BANK LTD SPON ADS EACH REP 3 ORD SHS,XNYS
2534,6717,https://www.nyse.com/quote/XNMS:HDL,564,DEPOSITORY_RECEIPT,HDL,HDL,HDL,HDL,SUPER HI INTERNATIONAL HOLDING LTD SPON ADS EACH REP 10 ORD SHS,XNMS
2535,6717,https://www.nyse.com/quote/ARCX:HDLB,545,EXCHANGE_TRADED_NOTE,HDLB,HDLB,HDLB,HDLB,UBS AG LONDON ETRACS MNTY PY 2XLEV US HGH DIV LW VOL B,ARCX
2536,6717,https://www.nyse.com/quote/XNCM:HDSN,564,COMMON_STOCK,HDSN,HDSN,HDSN,HDSN,HUDSON TECHNOLOGIES INC,XNCM
2537,6717,https://www.nyse.com/quote/XNYS:HE,558,COMMON_STOCK,HE,HE,HE,HE,HAWAIIAN ELECTRIC INDUSTRIES,XNYS
2538,6717,https://www.nyse.com/quote/XNYS:HEI,558,COMMON_STOCK,HEI,HEI,HEI,HEI,HEICO CORP,XNYS
2539,6717,https://www.nyse.com/quote/XNYS:HEI.A,558,COMMON_STOCK,HEI.A,HEI.A,HEI.A,HEI.A,HEICO CORP,XNYS
2540,6717,https://www.nyse.com/quote/XNGS:HELE,564,COMMON_STOCK,HELE,HELE,HELE,HELE,HELEN OF TROY CORP,XNGS
2541,6717,https://www.nyse.com/quote/XNCM:HEPA,564,COMMON_STOCK,HEPA,HEPA,HEPA,HEPA,HEPION PHARMACEUTICALS INC,XNCM
2542,6717,https://www.nyse.com/quote/XNGS:HEPS,564,DEPOSITORY_RECEIPT,HEPS,HEPS,HEPS,HEPS,D-MARKET ELECTR SVCS & TRADING SPON ADR EACH REP 1 CL B ORD SHS,XNGS
2543,6717,https://www.nyse.com/quote/XNYS:HEQ,558,CLOSED_END_FUND,HEQ,HEQ,HEQ,HEQ,JOHN HANCOCK DIVERSIFIED INCOM FD,XNYS
2544,6717,https://www.nyse.com/quote/XNYS:HES,558,COMMON_STOCK,HES,HES,HES,HES,HESS CORPORATION,XNYS
2545,6717,https://www.nyse.com/quote/XNYS:HESM,558,COMMON_STOCK,HESM,HESM,HESM,HESM,HESS MIDSTREAM LP,XNYS
2546,6717,https://www.nyse.com/quote/XNCM:HFBL,564,COMMON_STOCK,HFBL,HFBL,HFBL,HFBL,HOME FED BANCORP INE LA NEW,XNCM
2547,6717,https://www.nyse.com/quote/XNYS:HFRO,558,CLOSED_END_FUND,HFRO,HFRO,HFRO,HFRO,HIGHLAND OPPORTUNITIES&INCOME FUND,XNYS
2548,6717,https://www.nyse.com/quote/XNYS:HFROpA,558,PREFERRED_STOCK,HFRO-A,HFROpA,HFROpA,HFRO/PA,HIGHLAND OPPORTUNITIES&INCOME FUND 5.375% CUM PREF SHS SER A,XNYS
2549,6717,https://www.nyse.com/quote/XNGS:HFWA,564,COMMON_STOCK,HFWA,HFWA,HFWA,HFWA,HERITAGE FINANCIAL CORP,XNGS
2550,6717,https://www.nyse.com/quote/XNYS:HG,558,COMMON_STOCK,HG,HG,HG,HG,HAMILTON INSURANCE GROUP  LTD.,XNYS
2551,6717,https://www.nyse.com/quote/XNCM:HGBL,564,COMMON_STOCK,HGBL,HGBL,HGBL,HGBL,HERITAGE GLOBAL INC,XNCM
2552,6717,https://www.nyse.com/quote/XNYS:HGLB,558,CLOSED_END_FUND,HGLB,HGLB,HGLB,HGLB,HIGHLAND GLOBAL ALLOCATION FUND,XNYS
2553,6717,https://www.nyse.com/quote/XNYS:HGTY,558,COMMON_STOCK,HGTY,HGTY,HGTY,HGTY,HAGERTY INC,XNYS
2554,6717,https://www.nyse.com/quote/XNYS:HGV,558,COMMON_STOCK,HGV,HGV,HGV,HGV,HILTON GRAND VACATIONS INC,XNYS
2555,6717,https://www.nyse.com/quote/XNYS:HHH,558,COMMON_STOCK,HHH,HHH,HHH,HHH,HOWARD HUGHES HOLDINGS INC,XNYS
2556,6717,https://www.nyse.com/quote/XNYS:HI,558,COMMON_STOCK,HI,HI,HI,HI,HILLENBRAND INC,XNYS
2557,6717,https://www.nyse.com/quote/XNMS:HIFS,564,COMMON_STOCK,HIFS,HIFS,HIFS,HIFS,HINGHAM INSTITUTION FOR SAVINGS,XNMS
2558,6717,https://www.nyse.com/quote/XNYS:HIG,558,COMMON_STOCK,HIG,HIG,HIG,HIG,THE HARTFORD INSURANCE GROUP INC,XNYS
2559,6717,https://www.nyse.com/quote/XNYS:HIGpG,558,PREFERRED_STOCK,HIG-G,HIGpG,HIGpG,HIG/PG,THE HARTFORD INSURANCE GROUP INC 6%NON CUM DEP SHS REP 1/1000TH PFD SER G,XNYS
2560,6717,https://www.nyse.com/quote/XNCM:HIHO,564,COMMON_STOCK,HIHO,HIHO,HIHO,HIHO,HIGHWAY HLDGS,XNCM
2561,6717,https://www.nyse.com/quote/XNYS:HII,558,COMMON_STOCK,HII,HII,HII,HII,HUNTINGTON INGALLS INDUSTRIES,XNYS
2562,6717,https://www.nyse.com/quote/XNYS:HIMS,558,COMMON_STOCK,HIMS,HIMS,HIMS,HIMS,HIMS & HERS HEALTH INC,XNYS
2563,6717,https://www.nyse.com/quote/XNGS:HIMX,564,DEPOSITORY_RECEIPT,HIMX,HIMX,HIMX,HIMX,HIMAX TECHNOLOGIES INC SPONS ADR EA REPR 2 ORD SHS NPV,XNGS
2564,6717,https://www.nyse.com/quote/XNYS:HIO,558,CLOSED_END_FUND,HIO,HIO,HIO,HIO,WESTERN ASSET HIGH INCOME OPPOR FD,XNYS
2565,6717,https://www.nyse.com/quote/XNCM:HIT,564,COMMON_STOCK,HIT,HIT,HIT,HIT,HEALTH IN TECH INC,XNCM
2566,6717,https://www.nyse.com/quote/XNCM:HITI,564,COMMON_STOCK,HITI,HITI,HITI,HITI,HIGH TIDE INC,XNCM
2567,6717,https://www.nyse.com/quote/XNCM:HIVE,564,COMMON_STOCK,HIVE,HIVE,HIVE,HIVE,HIVE DIGITAL TECHNOLOGIES LTD,XNCM
2568,6717,https://www.nyse.com/quote/XNYS:HIW,558,REIT,HIW,HIW,HIW,HIW,HIGHWOODS PROPERTIES INC,XNYS
2569,6717,https://www.nyse.com/quote/XNYS:HIX,558,CLOSED_END_FUND,HIX,HIX,HIX,HIX,WESTERN ASSET HIGH INCM FD II INC,XNYS
2570,6717,https://www.nyse.com/quote/XNYS:HKD,558,DEPOSITORY_RECEIPT,HKD,HKD,HKD,HKD,AMTD DIGITAL INC SPON ADS EACH REP 0.4 ORD SHS,XNYS
2571,6717,https://www.nyse.com/quote/XNCM:HKIT,564,COMMON_STOCK,HKIT,HKIT,HKIT,HKIT,HITEK GLOBAL INC,XNCM
2572,6717,https://www.nyse.com/quote/XNCM:HKPD,564,COMMON_STOCK,HKPD,HKPD,HKPD,HKPD,HONG KONG PHARMA DIGITAL TECHNOLOGY,XNCM
2573,6717,https://www.nyse.com/quote/XNYS:HL,558,COMMON_STOCK,HL,HL,HL,HL,HECLA MINING CO,XNYS
2574,6717,https://www.nyse.com/quote/XNYS:HLI,558,COMMON_STOCK,HLI,HLI,HLI,HLI,HOULIHAN LOKEY INC,XNYS
2575,6717,https://www.nyse.com/quote/XNYS:HLIO,558,COMMON_STOCK,HLIO,HLIO,HLIO,HLIO,HELIOS TECHNOLOGIES INC,XNYS
2576,6717,https://www.nyse.com/quote/XNGS:HLIT,564,COMMON_STOCK,HLIT,HLIT,HLIT,HLIT,HARMONIC INC,XNGS
2577,6717,https://www.nyse.com/quote/XNYS:HLLY,558,COMMON_STOCK,HLLY,HLLY,HLLY,HLLY,HOLLEY INC,XNYS
2578,6717,https://www.nyse.com/quote/XNMS:HLMN,564,COMMON_STOCK,HLMN,HLMN,HLMN,HLMN,HILLMAN SOLUTIONS CORP,XNMS
2579,6717,https://www.nyse.com/quote/XNYS:HLN,558,DEPOSITORY_RECEIPT,HLN,HLN,HLN,HLN,HALEON PLC SPON ADS EACH REP 2 ORD SHS,XNYS
2580,6717,https://www.nyse.com/quote/XNGS:HLNE,564,COMMON_STOCK,HLNE,HLNE,HLNE,HLNE,HAMILTON LANE INC,XNGS
2581,6717,https://www.nyse.com/quote/XNCM:HLP,564,COMMON_STOCK,HLP,HLP,HLP,HLP,HONGLI GROUP INC.,XNCM
2582,6717,https://www.nyse.com/quote/XNYS:HLT,558,COMMON_STOCK,HLT,HLT,HLT,HLT,HILTON WORLDWIDE HOLDINGS INC,XNYS
2583,6717,https://www.nyse.com/quote/XNYS:HLX,558,COMMON_STOCK,HLX,HLX,HLX,HLX,HELIX ENERGY SOLUTIONS GROUP INC,XNYS
2584,6717,https://www.nyse.com/quote/XNMS:HLXB,564,COMMON_STOCK,HLXB,HLXB,HLXB,HLXB,HELIX ACQUISITION CORP. II,XNMS
