ticker_name,alfa,erro_alfa,significancia_alfa,beta_dividendo,erro_beta,significancia_beta,r2,r2_ajustado,f_stat,p_f_stat,durbin_watson,jarque_bera,p_jarque_bera,max_cooks_distance,indice_outlier,possui_outlier_influente,residuo_p2_5,residuo_p25,residuo_p50,residuo_p75,residuo_p97_5,quantidade_residuos_extremos
MCR,-0.030459605089185084,0.005122670425444572,0.000000023158744570724973,-0.21992795705599363,0.07438228434854502,0.003684566216614011,0.06211513758906484,0.055009949237466826,8.74222251618352,0.003684566216614,2.1083918862262925,36.526113695219784,0.00000001170725797640934,53.283928480197304,13,1,-0.052292287527330804,-0.016784873808976954,-0.006124980265262588,0.013215693627241308,0.07258286669308807,8
MCY,0.37389585645287193,0.46857379722830694,0.42939142255386,-1.8001237548694489,0.8218237992613784,0.0340981380350903,0.10252300624886679,0.08115450639764943,4.79785698400469,0.0340981380350903,2.025405042891792,1799.3043919907027,0,0.5821796964447735,24,1,-0.28614162996878606,-0.0789566549922778,0.04988136237427182,0.20228196673210844,0.6078268229550635,4
MDLZ,0.08883056084866484,0.12584057797238676,0.4841491431198506,-0.9679658630349074,0.4269630954931035,0.028593450589733158,0.10903160704825698,0.08781807388273932,5.139719357333948,0.0285934505897333,1.8189295180405505,58.57227909753029,0.00000000000019106942547136432,0.1957088525778358,37,1,-0.4009427520860999,-0.16101236267589333,-0.013957853817767148,0.11856224714946943,0.5309505478756594,4
MDT,-0.08383774614536894,0.3925052969575187,0.8319203937432226,-0.6564427059476843,0.7225839307003826,0.3689415346918734,0.019732308109642327,-0.004176659985244413,0.8253099017628607,0.368941534691873,1.9205611907267424,101.79513662477993,0.00000000000000000000007860803490517009,0.22326794754154308,23,1,-0.7953218439241857,-0.33558021710677455,-0.04665632697640831,0.23629382794419362,0.9379469922117384,4
MDU,0.03128944151699442,0.03741762122292206,0.4078772825635487,-0.8665002892136298,0.30894731086144117,0.007664696529324712,0.1609753720199052,0.1405113567033175,7.866265223590902,0.00766469652932467,1.8374936001878763,64.03420131934752,0.00000000000001244944116100391,0.3645112892384222,24,1,-0.10114738074609464,-0.029290790122346123,0.0032985827452743227,0.0354848177813174,0.09152988439259689,4
MEI,0.10315932967094558,0.21186402655209308,0.6287929307858897,-1.688174273582666,1.850593765486505,0.366731895337552,0.018985384112148673,-0.0038289092805920966,0.8321705952194695,0.366731895337551,1.8426354949713066,5.756885589424721,0.056222244279246145,0.24515481645061754,35,1,-0.5597829720448502,-0.15122440798795878,0.06318537380640893,0.17877742306672872,0.35154008456377267,4
MEOH,-0.13668337335074376,0.28162603288940147,0.630021152567759,-0.09785551645535906,1.14524891860107,0.9323237058375747,0.00017803675173977407,-0.024207864790900757,0.0073008066332305955,0.932323705837556,1.7386437943785644,16.477094198806466,0.00026426792569245324,0.3543877138705806,18,1,-1.3638908514285444,-0.3607039306843619,0.10040096744870367,0.38332497546322836,1.028054139313793,4
MET,-0.58403106507479,0.49817397792722384,0.24751339933885635,0.34886665637324743,1.1464880446652674,0.7623735431501932,0.0021487071737292807,-0.02105713684548638,0.09259336449689169,0.762373543150192,1.7094230593884117,9.241728325797787,0.009844285318244597,0.18336503485270866,10,1,-1.4734974324063905,-0.14249094695939585,0.08750859527693228,0.39498909958418754,0.8641069462002909,4
MFA,0.062218812845942086,0.0619996147915057,0.3214887816391352,-1.0183103079220648,0.09473598042532244,0.00000000000016889254129833721,0.7380852258104406,0.7316970605863049,115.53947024128723,1.68892541298338e-13,2.151890200387232,19.351315420273185,0.00006279358055752303,0.27348186040988726,9,1,-0.24088209451538137,-0.08757071909618086,0.0258371122882039,0.07242912831592851,0.19043001714039123,4
MFIC,-0.30603582205964774,0.08696540200120867,0.0010374230812345857,-0.3342526097542746,0.19118226654621615,0.08754119577677866,0.06636842006511934,0.0446560577410523,3.0567111525931727,0.0875411957767792,1.424481058247064,21.65094423312341,0.000019886446939783854,1.59141183677491,42,1,-0.23643471286886278,-0.06341230691200628,0.013051737472326796,0.06305192820719008,0.19544943541391507,4
MFM,-0.004896317811468414,0.010648043243010698,0.6463928393050813,-0.5810923856080066,0.38351517722124656,0.13211921248038616,0.017094758829985013,0.0096485070029394,2.2957535182862197,0.132119212480387,1.835660454872945,5.19793013312333,0.07435048621447862,0.13477875260591204,118,1,-0.048662982310010115,-0.01130294783869104,-0.0011574458604531011,0.014072137654696695,0.05495337588039879,8
MGA,0.811255200780731,0.3788479056172705,0.03809079111705264,-3.4548282170766753,1.0436883848919027,0.0019210712199306528,0.2069111026835898,0.18802803369986587,10.957493342948299,0.00192107121993065,2.4405536988168697,43.84271595940011,0.00000000030176939598203857,0.3946623823187776,32,1,-1.088506292751728,-0.16687011200404042,0.008828046066603992,0.32978820233068973,1.1630030833351195,4
MGEE,-0.7672424427901676,0.35246828034297406,0.03503479965923387,1.4137323668023476,0.9882308949756134,0.1597810087904978,0.04543141165877862,0.02323214216247116,2.046527326781428,0.159781008790498,1.3478961360389898,24.141821759827373,0.000005723609730129101,0.1761947924445328,27,1,-0.6832838539568776,-0.1717998947027798,-0.03939158580808444,0.1827064760804759,0.5200571284453132,4
MGRC,-0.19790250098278478,0.3217663501048527,0.541762925156362,-0.22703773593231313,0.8695964380595931,0.7952741289959453,0.0015827204844885978,-0.021636286015872086,0.06816486676395868,0.795274128995967,2.4268769510592234,32.71541274925913,0.00000007869341362813832,0.24122639971092327,25,1,-1.2416526208253464,-0.204249081285304,0.02352720404987335,0.24693399079198308,0.7327428010389144,4
MHD,0.05641025044998682,0.028269801580638007,0.04805527542545163,-1.396578926416494,0.40137341147603756,0.0006811444629218819,0.08401347049270458,0.07707417860249777,12.106922697872132,0.00068114446292188,1.5614046984116259,211.36689089404595,0.0000000000000000000000000000000000000000000001265501935836931,0.09981755412381803,84,1,-0.1112192792613346,-0.041218630762799434,-0.006304157602387089,0.0287250199621892,0.15206386377189648,7
MHI,-0.008620661690587813,0.00974961875544911,0.3781932396418779,-0.6725805654638721,0.17384877741601856,0.00017107179702599245,0.10184141829956495,0.09503718662001626,14.967364883483642,0.000171071797025995,1.961930816966141,0.6728622197704516,0.7143150911297877,0.09657296601317181,6,1,-0.07208321678574542,-0.02573321683836212,-0.00010430386836947705,0.022161706274303805,0.0788867489894894,7
MHN,0.02978972070224701,0.027723325685995257,0.2845426381324311,-1.1280862541693115,0.512470473122782,0.029454764400024192,0.0354091990885963,0.028101693021085672,4.845592841315116,0.0294547644000243,1.9101562426472107,2707.259829013226,0,0.24781059192879443,37,1,-0.08436060351950897,-0.031746183428499906,-0.003308867262128907,0.025753463712003023,0.10883867237911474,7
MIN,-0.007352176294548202,0.00474573449224939,0.12372364247468516,-0.5579294354023571,0.15960285099409724,0.0006443379078677375,0.08473274095996808,0.07779889808845264,12.220170334123777,0.000644337907867756,1.9013668268729733,76.94395730804712,0.000000000000000019580869033860836,0.2470400199152014,11,1,-0.018532170842799508,-0.006467841468553951,-0.00035210657541037,0.006600760889415851,0.021900205869363074,8
MITT,0.049092988520500355,0.05248467286702001,0.35507061676369267,-1.0594868552870673,0.04465044572099162,0.00000000000000000000000014376310839015834,0.9321237440088788,0.9304682255700709,563.0403879283374,1.43763108390161e-25,2.164066883948933,18.242164606650753,0.00010933627825789349,0.17735465640638987,13,1,-0.5069584597300704,-0.06796366687947517,0.02067333885732059,0.05479930338947758,0.4490315351056166,4
MIY,0.004068190486315081,0.021621398493124357,0.8510435058302491,-0.79211709637844,0.3718579006256129,0.03501349854633995,0.03323322832280373,0.02590923762827957,4.537584727906679,0.0350134985463399,1.6935016067395419,267.8985876250372,0.00000000000000000000000000000000000000000000000000000000006707502487224992,0.13963523059871677,43,1,-0.08826173953770468,-0.025254872380470743,-0.0001056534903390062,0.03296473636357712,0.07466415254811466,8
MKSI,1.0278057809918164,1.9850616191214265,0.6072723704764975,-5.21284735830736,10.072216771811677,0.6074266953594845,0.006190625352685775,-0.016921220569344753,0.2678550806184113,0.607426695359485,1.8877544146881946,411.802286748291,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003786775991938329,0.30704340538028624,28,1,-2.2099802166563847,-0.5309885174376348,-0.1155574932880285,0.334439454954159,2.6341715982560863,4
MKTX,0.5069315475012608,1.696480059125483,0.7665215574487827,-1.0337832823420994,3.1935999621859055,0.7477308213626781,0.002430930262276698,-0.020768350429298366,0.1047847256384767,0.747730821362689,2.4510437596098744,1133.2707718200788,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008191786938621118,0.48827702881706664,27,1,-4.883614368818025,-1.21969230788179,-0.6901819100758096,0.15982419343981535,8.617204988058266,4
MLAB,2.5447949000766394,16.976999152988146,0.881547070546224,-13.809730893089093,106.5371488943414,0.8974686762975397,0.00039059813708330893,-0.022856132138798557,0.016802282834955173,0.897468676297553,2.3608121837149785,41.931916437972355,0.0000000007845128068860386,0.18958629970850213,41,1,-2.8782433282761346,-0.7552361261276971,-0.06523368472144708,0.8647666204543342,2.8927588689894885,4
MLI,0.14537449219092313,0.02840201281842841,0.0000068614475794308475,-2.683549153039579,0.11727080740694538,0.00000000000000000000000010528509641097334,0.924115119735654,0.9223503550783436,523.6477940033493,1.05285096410973e-25,1.6901871805744468,9.409217132063715,0.009053457355143348,76.02746402331483,13,1,-0.2671972672354774,-0.0999298562396867,-0.03619760674353402,0.06905521093536045,0.33091289294476356,4
MLKN,0.3922759413186954,0.5735128406336596,0.4978306468577618,-3.0633486025931203,3.206355827854372,0.3449755995142819,0.021778244518491974,-0.002080822688374173,0.9127869220396334,0.344975599514281,2.0342635147829045,633.789262185905,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002368156348108424,0.4284241936073342,30,1,-0.6824698554934484,-0.08957018006834869,0.05426723458263305,0.18863466408404556,0.5095032222112043,4
MLM,0.10706663332236144,1.370330606863679,0.9380855277866682,-2.060953576574354,2.4741050076358975,0.40944236078935115,0.015881053164171766,-0.007005433971545294,0.6939052319387006,0.409442360789348,1.801125357145596,5.092120413405434,0.07838989841280213,0.3505667334285545,44,1,-4.856266176001139,-0.7114673518642578,0.41731174554956774,1.2479950680301606,2.6791545485057746,4
MLR,-0.49162072454180056,0.6268299007529038,0.4372672097254464,2.387475286211287,3.5659107166005746,0.506823261884734,0.010560315031821199,-0.012997772705516386,0.44826707284411643,0.506823261884735,1.8573404392413675,11.293233749175105,0.003529437127957134,0.15343944874182414,18,1,-0.5057082504885536,-0.10021906750542771,0.0018737997327533049,0.10253160170146407,0.5062905459744587,4
MMC,-0.5711120604836926,0.46834038284308066,0.22932486402051563,0.8697562835127276,0.9570520233295926,0.3685282955210022,0.018844875787115356,-0.003972685241091289,0.8258935196369013,0.368528295521003,1.8022831391915275,184.84817067822047,0.00000000000000000000000000000000000000007256542484880867,1.411259904195914,44,1,-1.424614151449103,-0.23504227337264277,-0.066403914482219,0.11758121662747256,3.526412795504405,4
MMD,0.02669797693052312,0.05660234521526077,0.6379366741051606,-0.896880448689342,0.661287557554872,0.17733057967762347,0.01374371883560388,0.006272080341934272,1.8394517945760156,0.177330579677623,2.0576073723038646,30.932089536099344,0.00000019194734102143143,0.07970088129079554,118,1,-0.1390049546600989,-0.04856885140458704,-0.010530830381754851,0.04893147284468054,0.1995364797383444,7
MMLP,-0.022838980587176365,0.04830306867561321,0.6387281340487112,-0.8700390316459561,0.10324519582509682,0.0000000001188161884570682,0.6228499760490429,0.6140790452594858,71.01298493776984,1.18816188457068e-10,1.3299135835173042,104.93762605723659,0.00000000000000000000001633367950234095,0.275974252208996,1,1,-0.5571426098520526,-0.042141503589845586,0.027189175745406146,0.07034866220472008,0.47225490574325074,4
MMM,0.16638109083459185,0.5780382833066107,0.7748539231333884,-1.2626182720768018,0.5402035492827792,0.024148329391778838,0.11272472795219934,0.0920904192999249,5.462975758084055,0.0241483293917788,1.624134140758898,29.835506933892557,0.0000003321253208063868,0.27848211108404286,32,1,-1.4696217576347186,-0.32018923704231095,0.05063533720623847,0.4101552957023322,0.7442953986371963,4
MMS,-0.06150969072527861,0.1836625578933467,0.7393242954562532,-0.35427877244583106,0.8536803436544806,0.6802040849556302,0.003989286737573261,-0.01917375310573899,0.17222639016981428,0.680204084955638,1.395387994847502,36.65364394961944,0.000000010984046063379072,0.3879663197539485,11,1,-1.2776207796062329,-0.34254593345997153,-0.08991847993279489,0.25071171429526756,1.647789812937543,4
MMT,0.017367700471092054,0.00789931186861005,0.02964624518979318,-1.2711677396827927,0.19244201114484666,0.0000000008870381587921991,0.24842888955215903,0.24273516901846326,43.632083464922914,8.87038158792177e-10,1.993642917363507,40.441660431690416,0.0000000016527418253032839,5.99624769875697,11,1,-0.0366902755807837,-0.01283451317631505,-0.003978617257442099,0.009835114843442211,0.05562083961654039,7
MMU,-0.0033258423083579233,0.026743867509887186,0.901220162583575,-0.6249084370738205,0.48897754709877833,0.20349575820841334,0.012221946624568214,0.004738779553542183,1.633258553305629,0.203495758208408,2.157778215754585,2619.7189634963197,0,0.3326356948148012,74,1,-0.06860167100066925,-0.026054804106062493,-0.003242365105547429,0.023944432954484382,0.1241026845529995,8
MNRO,-0.030025028869704998,0.39787448574298573,0.9401958862137737,-0.8619523112932248,1.8146545920418669,0.6371941854558012,0.005219600894391441,-0.017914826991785482,0.22562048735642945,0.637194185455798,2.5869261184084507,206.34436273147415,0.0000000000000000000000000000000000000000000015591609421920472,0.2281891112811741,25,1,-0.7853404272453949,-0.17034485229422305,0.03207821898626173,0.18517644490248544,0.7496510780877723,4
MO,0.15281563363604023,0.23680795325646345,0.5222331962426019,-1.1060948893512603,0.30120773057503486,0.0006740433275431308,0.2430393337790524,0.22501646077379178,13.485049453997275,0.00067404332754313,1.2687305002791784,193.20598963684807,0.0000000000000000000000000000000000000000011113539950628641,0.2884390015025106,24,1,-0.5071187666171876,-0.15792647000479837,-0.07271506029107305,0.08911042005943304,0.8510067279593521,4
MOFG,0.07154613033898632,0.22383115843384896,0.7507866252696173,-1.120940588960221,1.1010152321535298,0.31432604539630854,0.02353778135061002,0.0008293576610892694,1.0365220269107458,0.314326045396307,1.777955334570305,58.84213960950756,0.00000000000016695204077041393,0.2508461267215169,24,1,-0.363529625024388,-0.10296271549174321,0.017804211306758425,0.11066580735284468,0.49728132161472655,4
MORN,-0.1380112059967314,0.7714110760976193,0.8588506731141922,-0.6567668041541843,2.6104239616872054,0.8025535224728236,0.001469917600797177,-0.02175171222244021,0.06329950188622492,0.802553522472816,2.2353886473672504,9.946498311751027,0.006920625274308583,0.21592490025852754,35,1,-3.112705942152481,-0.3678028913045663,0.01443138635161273,0.40400176167917606,2.686991263632301,4
MOV,0.06917054349876628,0.05058490570511214,0.17932482923002677,-0.9466253901181815,0.16388575054504936,0.0000010597808046223922,0.4610555794733693,0.4472364917675583,33.36367705948428,1.05978080462238e-06,2.19987163160318,12.468963503610901,0.001960645051833752,0.19664786030641881,30,1,-0.31984409218411436,-0.09611076866230894,0.0021500215093940844,0.0949577153566165,0.41748580403077906,2
MPA,0.04648810582089022,0.02530654739073224,0.06845928519237797,-1.4627986007017677,0.4308370235006523,0.0009060374460166852,0.08031696394300447,0.07334966821529998,11.52770990093544,0.000906037446016703,2.0045559312216494,142.68181010218458,0.00000000000000000000000000000010400126033890092,0.17245790015812187,68,1,-0.08603406834137503,-0.03597403727574264,-0.007496943236022107,0.024206380170422113,0.16532966476324326,7
MPC,0.17838943488504228,0.3639501679795095,0.6265209025890661,-1.5375008380649764,0.6551949590209957,0.023620748209259603,0.11352410873712371,0.09290839033566145,5.5066773093423524,0.0236207482092597,2.0172059540886886,17.915280253099038,0.00012874972857866566,0.34084317528061897,38,1,-1.9141624161638648,-0.2355153270066316,0.0388630868553157,0.3566128839835264,1.5575008847756855,4
MPLX,-0.018939303021160758,0.2933500133198505,0.948821851250431,-1.0228093387308927,0.4366046207290478,0.023844902690448828,0.11318232218202506,0.09255865525602558,5.487982451818049,0.0238449026904488,2.673489094297885,281.4040612831269,0.0000000000000000000000000000000000000000000000000000000000000783221318084956,1.087849755090748,2,1,-0.7078132053671121,-0.14102519828880894,0.051037000235758745,0.17263289100746804,0.7551754528672201,4
MPW,-0.027200054344702393,0.08321792858414442,0.74540224190793,-0.8354219604884178,0.34702217852774325,0.02053858150230863,0.12125775558752161,0.10033532119674837,5.795585414333798,0.0205385815023087,1.8742280342766426,240.28801143531157,0.00000000000000000000000000000000000000000000000000006639284562213316,0.4083746939257129,24,1,-0.13916117908066136,-0.043595964888104834,0.005233474429161056,0.04349286657866797,0.19264106703842102,4
MPWR,-0.5952687135909788,0.8545219629640727,0.48997761565078646,1.894625922168986,1.380003071341426,0.1772419573843433,0.04395239114198679,0.020634156779596236,1.8848936183983351,0.177241957384343,1.6393341120690994,8.297925372310823,0.015780777616673288,0.54514022894864,40,1,-7.167551849722798,-0.7359666853452803,0.1310745200898496,0.7913442920966347,6.824310356660042,4
MPX,0.03829094366632797,0.039519087948712076,0.33800233600590346,-1.0099613920723265,0.237695213315631,0.00011307821151537407,0.2957031557433759,0.27932415936531485,18.053801888585664,0.000113078211515373,2.1191749519189953,176.35440516832,0.000000000000000000000000000000000000005071395582814591,11.080776974180207,41,1,-0.25009575972311754,-0.10689638692317491,-0.037095462176730834,0.062107454796106104,0.5035826067590893,4
MQT,0.03785369798968341,0.02503577805809511,0.13292834116315375,-1.2953596625152186,0.4497814664890889,0.0046421142370606265,0.05912044907415248,0.05199257368835064,8.294259631967671,0.00464211423706068,1.7754593743444345,26.19535381484968,0.000002049987407686368,0.07638458543790504,43,1,-0.08890281479217843,-0.03210156963447784,-0.005779874363973219,0.03130552824839489,0.1268525076425297,8
MQY,0.059495821286564055,0.04938157599581904,0.2304291528417053,-1.488087850207922,0.756238230045959,0.051193141083284606,0.02849769849606376,0.02113783257557944,3.8720404425775636,0.0511931410832847,1.9651732503722315,1263.9917606458605,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003370362314924526,0.15117801598268402,74,1,-0.10920139237347751,-0.04531469447520944,-0.016163340365105968,0.019551244877042365,0.2862242780816116,8
MRCC,-0.1577499339009035,0.10898490348289575,0.15519519460700348,-0.24286758553480567,0.3518139012127381,0.49378426940739817,0.011219250152947113,-0.012323148652934934,0.47655509727173423,0.493784269407398,1.7235010921117604,3.6721739029264553,0.15944010389342905,0.1691680485448927,24,1,-0.2212112775394602,-0.07153313156842242,-0.0034606346486705797,0.0434320914833176,0.26643530977872937,4
MRK,-0.24396329757003282,0.32752025978476923,0.46049225845253816,-0.1428942019822116,0.564424667777152,0.8013735934027448,0.0015237218792134577,-0.02224952283794801,0.0640939803271146,0.801373593402735,1.7116895385045523,93.75619077244032,0.0000000000000000000043762472577028255,0.211965509671672,24,1,-0.8002811421101185,-0.20654009361102516,-0.021680867535963905,0.1202765166111685,1.0460496181773442,4
MRTN,-0.03157638882608463,0.03348092364465928,0.35101540821952104,-1.1660122929759198,0.24174227052877742,0.00001885125576764023,0.35646872469012236,0.3411465514684586,23.264893271544366,1.88512557676403e-05,1.4933596000547882,419.8644465636587,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006723475938929794,0.8227027228961199,27,1,-0.3260206853965011,-0.02376375813398772,0.03923656325425691,0.07403649697959098,0.19621488808980986,4
MRVL,,,,-2.3901505903764204,1.5956143108251115,0.14145186030350843,0,0,,0x000000000000F87F,2.0339085682949127,5.796512206093176,0.05511925859855187,0.21901993376618412,43,1,-1.2850915215232155,-0.21908924796364526,0.03340842507102271,0.23590924523093482,1.3596592643044199,4
MS,-0.022907834644458412,0.15093503610671757,0.8800759887494046,-0.7983838776101408,0.29570009870644065,0.009875908519696396,0.14495725274399307,0.1250725376915277,7.289883328050082,0.00987590851969644,2.3363652034573215,1.6478040336494528,0.438716431371034,0.15975874320151104,32,1,-1.162277577178965,-0.16834984819596366,-0.027414474306169667,0.22242208240015693,1.2522830793065889,4
MSA,-1.271820007630323,0.6635367467489136,0.06193343536125033,2.767624665921406,1.6387981206766902,0.09849529514092588,0.06220199573439267,0.04039273982123892,2.8520916065218516,0.098495295140926,2.2056948326563797,2.90778999577288,0.2336584143434526,0.50239310910726,42,1,-1.2403485729139951,-0.5014967424753036,-0.006141807750625394,0.41314435551486217,1.2401086222953224,4
MSCI,0.12769721981344367,0.8711972734326564,0.8842024054791693,-1.897337804643662,0.9494809437377235,0.05251486953605975,0.09076776613272042,0.06803696028603856,3.9931609440045324,0.0525148695360599,1.8583788446614755,34.81258608768822,0.000000027576743566192953,0.4644514615463503,33,1,-5.720722616851223,-0.6149924064545815,0.23815727324387784,1.1923645655647108,4.879815218734974,4
MSD,0.0017517492095664722,0.024166381767931948,0.9425584311947425,-0.8227147365089167,0.159593421405968,0.000006425718812151038,0.3875293356932008,0.37294670082875325,26.57471295794394,6.42571881215105e-06,1.7822271473746485,25.110457264851238,0.0000035264155338341514,0.18531797147627,41,1,-0.062408792188224156,-0.021696770505755723,-0.00657157165740016,0.013871918066879305,0.09578445291859304,4
MSEX,-0.8035048172978667,0.2222366701497835,0.0007671647961135741,2.855897392013195,0.8628942821858281,0.0018699683923376965,0.1993293497001487,0.1811322894660612,10.953931411775855,0.0018699683923377,1.3665923222463212,23.412142994590486,0.00000824361581910284,0.15294464390275272,25,1,-0.5787813794936184,-0.12623910041506506,0.04096281526550105,0.1730590628334275,0.39777997645842,4
MSFT,-1.1498849586262436,0.7763127858483925,0.14584085357603346,1.6268628533488838,1.4666161103608464,0.2734822023978186,0.027819382501795498,0.005210530932069801,1.2304642018636145,0.273482202397823,1.1601599193503718,5.167770866589006,0.0754801604093067,0.4512741244902264,43,1,-3.66401585237294,-0.5711710566319439,0.3154114975779915,0.7254113449901008,2.7507400158802042,4
MSI,-0.5791562614047601,1.0052561828791649,0.5676033252276214,0.12066463577342268,1.530338472999564,0.9375277389279106,0.0001480033164594774,-0.023657996604577125,0.006217059436711452,0.937527738927924,2.5960429159812333,257.87610667454686,0.000000000000000000000000000000000000000000000000000000010067344454739609,0.319543525853923,41,1,-5.2835148151142715,-0.16212865020519457,0.3172732908981649,0.7159371768169351,2.564583639740793,4
MSM,0.29144758602000753,0.16206492507553283,0.07883342496307519,-1.0177106691766522,0.1281107966452485,0.0000000004159283010483951,0.5837455410719987,0.5744954419847098,63.106950051395266,4.15928301048398e-10,2.0241730952681127,495.85078008268584,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021250599250749138,0.3047060265619961,28,1,-1.183971118169904,-0.30011641985632515,-0.1456055065979623,0.22646492889662956,1.2252802133175433,4
MTB,0.03076656902048347,0.7646760108105176,0.9680921870576055,-1.021602858396554,0.7486078244579435,0.17945583593771827,0.041512003794363816,0.01922158527795359,1.8623250058675573,0.179455835937716,1.8936913628711989,7.462236447562345,0.02396602147212298,0.1361022992083635,33,1,-3.025056726122334,-0.454566866629318,-0.015641516385083265,0.8051574714069438,2.116439908273025,4
MTRN,-0.04547015174782955,0.6085926262923301,0.9407890856081885,0.23092699104420422,5.5059286005563965,0.966739469533813,0.00004090741354478844,-0.023213955204745007,0.0017590907422803423,0.966739469533726,2.182117925748057,3.20276679584961,0.2016174078753293,0.22231712857063204,42,1,-1.0442477309565574,-0.33993242761859543,-0.025312514506695704,0.2723774526434091,1.3623717334446193,4
MTX,-0.0429460475528573,0.3697065242550317,0.9080645519180246,1.242245315724428,6.1674886881893265,0.8413212840860873,0.0009425838723888802,-0.022291309525927616,0.04056934652446957,0.841321284086066,2.302224310258247,121.69836819740935,0.000000000000000000000000003745718341779375,0.2526182128804662,23,1,-0.9921692242148094,-0.4091656078818016,-0.14916347165133284,0.2008350024697609,1.5308330188271828,3
MUA,0.013266156973161539,0.016116902994950357,0.4119239267069098,-0.9193112638211074,0.2653839853426211,0.0007179260256923984,0.08333236472998695,0.07638791294763836,11.999847841380543,0.000717926025692393,1.7471591246231166,47.74189159917558,0.000000000042951660818865605,1.0743810878848572,107,1,-0.11129284786448317,-0.03270373228721938,0.0009732457392564557,0.031780094954072725,0.11466634695953644,8
MUC,0.007224476324676869,0.022212108572020963,0.7455072365190611,-0.8665330725921427,0.39693867167495706,0.030801273490991862,0.03484547443098418,0.027533697722127992,4.765664464121093,0.0308012734909915,1.7690866850988929,902.321886805268,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011568893683070172,0.2819638536896905,74,1,-0.07631496850459436,-0.024816469530584133,0.0010672313457945996,0.021699801221818332,0.06930743891454898,8
MUE,0.013319511801102517,0.025890056099192496,0.6077876494767566,-0.9032571536138019,0.46590682097689184,0.05467099422239112,0.027685818728205747,0.020319802203419446,3.758587648431706,0.0546709942223906,1.9669477388348253,2943.5993259427673,0,0.19867404342248665,93,1,-0.09075367257867607,-0.025510748794037946,-0.005446844512598366,0.02058619884588256,0.08283373402737822,8
MUJ,0.010664012735830012,0.017480875458439613,0.5428928615150244,-1.0311645599055432,0.2784021374871157,0.0003119013570667083,0.09479520619809989,0.08788524594007019,13.71863261991159,0.000311901357066702,1.716116029472138,51.004176591930616,0.000000000008405891423596164,1.4250462014999183,15,1,-0.08990457832798086,-0.024357987890710447,-0.005700111404163599,0.029455444366555526,0.08264188622427968,8
MUR,0.35641151682225797,0.25209372629231713,0.1646183882084173,-1.8823154755485891,0.9499546177646898,0.053954338341126375,0.08366872716522489,0.06235869756441614,3.9262604854406016,0.0539543383411264,1.977828593740425,2.609952302706731,0.27117900222068153,0.26874192720952295,32,1,-0.6607689999869465,-0.27112170090895776,-0.08583341087456381,0.29416765724067057,1.117583731452642,4
MVF,-0.0031754835942771928,0.010694713871315301,0.7669936488908263,-0.7368729296453411,0.258998067477958,0.0051485708577680344,0.05777912340223201,0.05064108645830956,8.094539697139943,0.00514857085776806,1.6637116424654217,27.809188713062706,0.0000009147689140383132,0.13656898347718016,118,1,-0.05889654122989143,-0.017006860400024384,-0.0002973007468401387,0.018228934320382854,0.06339846001742423,8
MVO,0.03484002885483546,0.05569200368120171,0.5348942061864796,-1.2215344415840872,0.1382411378492084,0.00000000003208746993475167,0.644861333822522,0.6366022950742085,78.0794658402841,3.20874699347521e-11,2.4059415280998007,19.07081604489768,0.00007224784759784077,0.6667395504165353,2,1,-0.556815783274674,-0.08047106861920891,0.027851623755284813,0.10598943551739415,0.33023545158905077,4
MVT,0.03437685888754411,0.023099350891909353,0.13909683477927076,-1.123685016160656,0.34731326762386233,0.00153820330021317,0.07399280589775115,0.06692404869086388,10.46758344248361,0.00153820330021319,1.8719216530713036,56.43284050367082,0.0000000000005568835452290191,0.0958492312959954,74,1,-0.11763167665617878,-0.035605895198742916,-0.0024609797062894734,0.028888310808282525,0.1259326625949144,8
MWA,0.0912718890373714,0.15006867833160506,0.5462536346908002,-3.83256060986921,3.0751462697888536,0.21940076772712153,0.03486317520970228,0.012418132772718526,1.5532684024805725,0.219400767727121,2.127833024469019,969.5041972766488,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029842724548534015,0.5734360826918076,31,1,-0.34413799562644687,-0.02461995204750673,-0.0022853402960537512,0.11035637033792506,0.40014414419050753,4
MXF,0.004091683397184272,0.03532591722042625,0.9083998549520763,-0.8569565650465211,0.10825046125086975,0.00000000146742192635999,0.6225281975262249,0.6125947290400728,62.66977122785231,1.46742192635999e-09,1.9509527457193785,0.09775219157663405,0.9522991162601245,0.2929685116465278,5,1,-0.2076697862353083,-0.06491622875434672,-0.012032719744357948,0.047643101754534345,0.21893028325008174,2
